Age,Balance,IsActiveMember,Gender_encoded,Exited
37,81070.34,0,1,0
35,0.0,1,0,0
53,123835.52,1,1,0
51,123401.43,1,0,0
49,169377.31,1,0,0
38,130015.24,1,0,0
32,0.0,1,0,0
34,133936.04,0,0,0
34,114543.27,1,0,0
31,119794.67,0,1,0
33,0.0,1,0,0
44,0.0,0,0,0
29,0.0,1,1,0
32,157138.99,0,1,1
45,0.0,1,0,0
41,136733.24,1,1,0
28,82498.14,0,1,0
39,151914.93,0,0,0
43,80090.93,0,0,1
51,83739.32,1,0,0
35,181166.44,1,1,1
38,130588.82,1,0,0
42,0.0,0,0,0
33,94126.67,0,0,0
32,0.0,0,0,0
38,148045.68,0,0,1
38,0.0,0,0,0
33,0.0,0,0,0
44,168165.84,1,1,0
26,72835.56,0,1,0
41,0.0,0,0,0
31,123212.08,1,0,0
38,0.0,1,0,0
39,0.0,1,1,0
40,119501.88,0,0,0
39,144550.83,1,1,0
34,126729.41,1,0,1
36,119984.07,0,0,1
35,0.0,0,0,0
56,0.0,1,1,1
42,121490.05,1,0,0
46,91897.8,0,0,0
39,139443.75,0,0,0
35,144961.97,1,0,0
42,126041.02,1,0,0
28,69459.05,1,0,0
38,198338.77,1,0,0
36,0.0,0,0,0
35,109196.66,0,0,1
38,134168.5,0,1,1
34,0.0,1,0,0
29,0.0,0,0,0
36,0.0,1,1,0
40,0.0,1,0,0
65,120100.41,0,0,1
62,0.0,1,1,0
50,0.0,0,1,0
22,0.0,0,0,0
30,0.0,0,0,0
67,0.0,1,0,0
38,0.0,0,0,0
31,0.0,1,1,0
31,0.0,0,1,0
38,135559.8,1,0,0
25,150355.35,1,1,0
37,0.0,1,1,0
35,133489.12,1,1,0
37,105489.31,0,1,1
25,60205.2,0,0,0
38,0.0,0,0,0
19,0.0,0,0,0
50,0.0,0,0,1
40,0.0,1,0,0
33,0.0,1,0,0
35,0.0,1,0,1
42,112333.63,1,1,0
57,116936.81,1,1,0
50,117721.02,1,1,1
37,165896.22,1,0,0
44,153656.85,0,1,0
50,94164.0,1,1,0
39,0.0,0,0,0
49,191808.73,0,0,0
58,152199.33,1,0,0
52,125396.24,0,1,1
41,104405.54,0,0,0
27,133801.49,1,1,0
40,0.0,0,1,0
28,0.0,0,1,0
42,100047.33,0,0,0
31,109848.6,1,1,0
32,127849.38,0,1,0
46,0.0,1,1,0
29,95947.76,0,1,0
26,0.0,1,0,0
43,137638.69,0,0,1
38,0.0,1,0,0
41,0.0,1,0,0
31,0.0,0,0,0
44,0.0,0,1,0
38,89416.99,0,0,0
42,0.0,1,0,0
45,0.0,0,1,0
60,143262.04,1,1,0
35,119656.45,1,1,0
29,132954.64,1,0,0
44,105206.7,1,1,0
28,0.0,0,0,0
37,83061.26,0,1,0
40,147650.68,1,0,0
44,73348.56,0,0,1
28,0.0,0,0,0
38,0.0,0,1,0
27,116320.68,1,1,0
33,0.0,1,0,0
29,0.0,1,1,0
38,0.0,0,1,0
61,66250.71,1,0,0
24,95675.62,0,1,1
42,92616.64,0,0,0
41,0.0,0,1,0
36,0.0,1,1,1
37,100565.94,1,1,0
42,190305.78,0,1,1
35,118536.4,0,1,1
19,127649.64,1,0,0
35,165358.77,1,0,0
29,0.0,1,0,0
36,78249.53,0,1,0
61,125193.96,1,1,0
29,0.0,0,1,0
41,154007.21,0,1,0
43,133214.88,1,1,0
63,146202.93,1,0,1
27,0.0,0,1,0
30,90963.49,1,0,0
41,0.0,0,0,1
52,0.0,0,1,1
68,114386.85,1,0,0
26,0.0,0,1,0
40,0.0,1,1,0
38,0.0,0,1,0
71,137260.78,1,0,1
33,111060.05,0,0,0
60,124447.73,1,0,1
34,0.0,1,1,0
42,0.0,1,0,1
33,135310.41,1,0,0
32,0.0,0,0,0
73,0.0,1,1,0
29,0.0,0,0,0
34,139393.19,0,0,0
28,0.0,0,0,0
26,104258.8,1,1,0
26,0.0,1,1,0
32,113447.01,0,0,0
33,0.0,0,0,0
33,111063.73,0,1,0
30,161378.02,0,1,1
39,82766.43,1,1,0
29,0.0,0,0,0
61,104267.7,0,1,1
25,91718.8,0,1,0
47,63488.7,1,1,1
46,12459.19,0,1,1
37,159863.9,1,1,0
23,104592.55,0,0,0
50,132088.59,1,1,0
39,0.0,0,1,0
44,120654.68,0,0,0
30,0.0,0,1,0
32,83772.95,1,1,0
31,172325.67,1,1,0
46,117685.31,1,0,0
41,0.0,1,0,0
39,0.0,0,0,0
64,0.0,1,1,0
35,135871.5,1,0,0
41,0.0,1,0,1
49,128504.76,0,1,1
36,0.0,0,0,0
42,56228.25,0,1,0
45,98792.4,0,1,1
40,181768.32,1,0,0
48,101198.01,1,1,0
25,0.0,1,0,0
60,0.0,1,1,0
39,0.0,0,1,0
34,139064.06,0,0,0
35,104508.1,1,1,0
35,113948.58,0,0,1
47,0.0,1,0,0
39,0.0,1,1,0
31,0.0,1,0,0
37,117524.72,1,0,0
37,160389.82,1,1,0
37,0.0,0,1,0
27,125547.53,0,0,0
46,92783.68,1,0,0
49,97036.22,0,0,1
34,0.0,0,0,0
26,0.0,1,1,0
40,102145.13,1,0,0
33,113452.66,0,1,0
46,155681.72,0,1,0
38,127475.24,0,0,1
41,0.0,1,0,0
43,112751.13,1,0,0
29,0.0,1,1,0
45,144889.18,1,0,1
40,0.0,1,0,0
22,150126.44,0,1,1
54,69712.74,1,0,0
44,0.0,1,1,0
31,0.0,0,0,0
35,117438.92,1,1,0
38,119315.75,0,0,0
30,89571.59,1,1,0
34,102251.57,0,1,0
42,118546.71,1,0,0
61,0.0,1,0,1
38,103257.14,0,0,0
43,124209.02,1,1,0
32,0.0,1,0,0
41,150302.84,1,1,0
34,108653.93,1,0,0
45,85325.93,0,1,0
29,0.0,0,1,0
37,135776.36,0,0,1
40,131411.24,1,0,0
36,0.0,1,1,0
41,0.0,0,1,0
45,106431.97,1,1,0
50,90305.76,1,0,0
28,117466.03,1,0,0
32,148884.47,1,0,0
44,91115.76,0,1,1
37,77373.87,1,1,0
23,104744.89,0,0,0
31,0.0,1,1,0
39,91538.51,1,0,0
32,0.0,1,1,0
34,185734.75,1,1,0
30,143396.54,1,0,0
40,125909.85,1,0,0
45,0.0,0,1,0
36,154525.7,1,0,0
29,0.0,0,1,0
51,100654.8,0,0,0
44,83325.77,1,0,0
35,110934.54,0,0,0
36,113680.54,0,1,0
31,117020.08,0,0,0
49,145359.99,0,1,0
39,151391.68,0,1,1
66,123935.35,1,0,0
36,0.0,0,1,0
40,70291.02,1,0,1
42,166031.45,0,1,0
36,96643.32,0,0,0
33,0.0,1,1,0
71,0.0,1,0,0
29,0.0,1,0,0
48,0.0,1,0,0
40,0.0,0,0,0
26,97268.1,0,0,0
42,0.0,0,1,1
55,76296.81,0,1,1
27,0.0,0,0,0
42,64497.94,1,1,1
38,0.0,0,0,0
32,0.0,0,1,0
57,0.0,1,0,0
39,0.0,0,0,0
45,0.0,1,1,0
37,0.0,0,0,0
54,134249.7,1,0,0
45,0.0,1,1,1
30,105443.68,1,0,0
50,0.0,1,1,1
35,0.0,0,0,0
38,0.0,0,0,0
35,86147.46,0,1,1
38,96939.06,1,1,0
47,106758.6,1,0,0
33,112528.65,0,1,0
60,116563.58,0,0,1
32,0.0,1,0,0
42,0.0,0,1,0
38,141786.78,1,1,0
41,136416.82,1,0,0
30,0.0,0,0,0
40,133245.52,1,1,0
41,90757.64,1,1,0
43,92350.36,1,0,0
69,78778.49,1,0,0
34,102143.93,1,1,0
29,0.0,1,0,0
37,98459.6,0,0,0
47,114603.76,0,1,1
35,0.0,0,0,0
51,148074.79,0,1,1
36,0.0,1,0,1
62,108004.64,1,1,1
29,107712.57,1,1,0
35,0.0,1,0,0
37,0.0,0,1,0
32,145303.52,0,0,0
37,138476.41,1,0,0
27,127471.56,1,1,1
26,156551.63,1,0,0
49,97092.87,0,1,1
32,0.0,0,0,1
37,129312.79,1,0,0
29,100315.1,1,1,0
35,81684.97,0,1,0
51,88827.53,0,0,1
40,152092.44,1,0,0
71,0.0,1,0,0
49,0.0,0,1,1
38,102406.76,1,1,0
21,109130.96,1,0,0
29,0.0,1,0,0
33,75242.28,1,0,0
29,0.0,0,0,0
45,0.0,0,1,1
33,129142.54,1,0,0
51,0.0,0,0,0
22,139129.92,1,1,0
33,0.0,1,0,0
22,66483.32,1,0,0
40,62389.03,0,0,1
34,0.0,1,1,0
46,91857.66,0,0,1
31,0.0,0,0,0
56,0.0,0,1,1
30,176173.52,0,1,1
38,0.0,1,0,0
37,131834.76,0,1,0
48,92347.96,1,0,0
40,0.0,1,0,0
40,95297.11,0,0,0
32,0.0,0,1,0
39,0.0,0,0,0
53,123845.36,1,1,1
62,143426.34,1,0,0
46,0.0,1,0,0
31,112708.2,1,0,0
43,100013.51,0,0,0
33,208165.53,0,1,1
21,0.0,1,0,0
40,0.0,0,1,1
19,0.0,1,0,0
33,121685.31,1,1,0
39,111525.02,0,0,0
26,0.0,0,0,0
36,113546.3,1,0,0
41,95696.52,1,0,0
28,88963.31,1,0,0
31,144880.34,1,0,0
55,136576.02,1,0,1
38,63093.01,1,1,0
38,132271.12,1,0,0
29,88814.4,1,1,0
40,90594.55,1,0,0
33,141816.25,0,1,1
54,138547.97,1,1,1
31,52192.08,1,1,0
38,124976.19,0,0,0
34,0.0,0,1,0
35,104356.38,0,0,0
48,150315.92,1,1,0
39,129299.28,0,0,0
37,140950.92,0,0,0
30,128065.12,0,0,0
23,107433.48,0,0,0
34,117468.67,0,0,0
27,0.0,0,1,0
27,0.0,0,1,0
42,0.0,0,0,0
40,0.0,0,0,0
29,153040.03,1,1,1
45,142084.04,0,0,1
30,0.0,0,1,0
32,112079.58,0,0,0
66,132044.6,1,0,0
46,66582.81,0,1,1
33,0.0,1,1,0
39,0.0,1,1,0
33,0.0,1,0,0
38,102895.1,0,1,0
42,0.0,1,0,0
27,117578.35,1,0,0
47,198546.1,0,0,1
39,0.0,0,1,0
31,0.0,0,1,0
28,116623.31,1,0,0
49,0.0,0,0,0
36,0.0,1,0,0
54,0.0,1,0,0
44,105770.7,0,1,1
48,0.0,0,1,1
39,94435.45,1,1,0
39,112889.91,1,1,0
53,0.0,0,1,1
43,127940.47,0,1,1
36,129745.1,1,1,0
32,0.0,1,0,0
30,0.0,1,1,0
46,141535.52,0,1,1
47,139914.27,1,1,0
41,120243.49,0,0,1
34,91835.16,0,0,0
37,0.0,0,0,0
22,67178.19,1,1,1
31,0.0,0,1,0
38,115378.94,1,0,0
30,127786.28,1,0,0
41,0.0,1,1,1
33,64900.32,0,1,0
53,109172.88,0,0,1
55,0.0,1,1,0
43,114091.38,1,0,0
40,0.0,1,1,0
32,0.0,0,0,0
45,145933.27,1,1,0
35,131504.73,0,1,0
44,107926.02,1,1,1
57,112281.6,0,1,1
41,0.0,1,0,0
29,0.0,1,0,1
31,0.0,0,1,0
33,124781.67,1,0,0
39,132865.56,1,1,1
38,129055.13,0,1,0
76,96166.88,1,0,0
40,165298.12,1,1,0
33,0.0,0,1,0
48,120682.53,0,0,1
32,102773.15,1,0,0
42,144386.32,1,0,1
40,104449.8,1,1,0
35,137102.65,0,0,0
30,142475.87,1,1,0
43,0.0,0,1,0
37,103195.2,0,0,0
28,112070.44,1,0,0
29,0.0,1,1,0
35,96473.59,0,0,0
37,0.0,0,0,0
49,108437.89,0,0,1
37,153195.59,1,0,0
45,96877.21,1,0,0
44,0.0,1,0,0
38,0.0,0,1,1
40,95452.89,1,1,0
41,63873.56,0,0,0
24,148298.59,0,1,0
31,0.0,0,1,0
37,143258.85,0,1,0
37,121342.24,1,0,0
28,99152.73,0,1,0
41,0.0,0,1,0
33,68423.89,1,0,0
35,0.0,0,1,1
25,79656.81,0,1,0
35,0.0,1,0,0
53,110240.04,0,1,1
32,125321.84,1,1,0
27,0.0,0,0,0
32,84378.9,1,1,0
45,0.0,0,0,0
35,136281.41,1,0,0
59,119380.37,1,0,0
62,108716.59,1,0,0
20,0.0,1,1,0
28,0.0,0,0,0
31,106596.29,0,1,0
37,99546.25,1,1,1
30,0.0,0,1,1
41,0.0,0,1,0
19,112615.86,1,0,0
22,0.0,1,1,0
24,0.0,1,1,0
31,0.0,0,1,0
28,75381.15,1,0,0
24,0.0,1,1,0
33,0.0,0,0,0
38,0.0,0,0,0
45,123086.39,1,1,1
26,0.0,0,1,0
37,0.0,0,0,0
48,109472.47,0,0,1
59,155766.05,1,0,0
38,101985.81,0,0,0
34,96019.5,0,1,0
30,0.0,1,0,0
35,0.0,1,1,0
35,147900.43,0,1,0
52,100755.66,1,0,0
35,0.0,0,1,1
33,83036.05,1,1,1
27,125427.37,0,0,0
46,98202.76,0,1,0
41,72509.91,0,0,0
44,140393.65,1,0,0
50,142644.64,1,1,1
44,23503.31,1,1,1
33,145729.71,0,0,0
40,122295.17,1,1,0
39,0.0,0,0,0
36,119799.27,0,1,0
37,163708.58,0,0,0
34,61687.33,0,0,0
27,79144.34,1,1,0
32,0.0,1,0,0
27,104848.68,1,1,0
26,0.0,1,0,0
46,0.0,1,0,0
45,0.0,0,0,0
29,146652.01,1,1,0
31,0.0,0,0,0
46,0.0,1,0,0
37,130622.34,1,1,0
69,187013.13,1,0,0
40,0.0,1,0,0
36,0.0,0,1,0
41,0.0,0,0,0
44,98862.54,0,0,0
45,0.0,0,1,0
52,98443.14,0,0,0
42,0.0,0,0,0
47,0.0,1,1,1
23,123575.51,1,1,0
25,0.0,1,0,0
31,105239.1,1,0,0
56,110993.79,0,0,1
44,0.0,1,0,0
39,157691.98,0,0,1
47,105245.21,0,0,1
32,0.0,1,0,0
31,117687.35,1,0,0
23,0.0,0,0,0
37,123067.63,1,1,1
45,0.0,0,0,0
34,0.0,0,1,0
41,101457.14,1,1,0
52,100549.43,1,0,0
35,174588.8,1,0,0
52,121161.57,0,0,0
45,0.0,1,0,0
36,90063.74,1,1,0
45,0.0,1,1,0
42,134936.97,0,0,0
24,110495.27,0,1,0
37,133200.09,0,1,0
41,82596.8,1,1,0
31,103837.75,1,0,0
42,0.0,0,1,1
52,93590.47,1,0,1
40,104149.66,0,0,0
38,114141.64,1,0,1
31,117153.0,1,1,0
45,156353.46,0,0,1
37,175534.78,1,0,0
27,135637.0,0,1,1
30,0.0,0,1,0
27,0.0,1,0,0
26,0.0,1,0,0
33,83415.04,1,1,0
43,141859.12,1,0,0
38,132767.66,1,0,0
31,110635.32,0,1,0
37,177657.35,1,0,0
41,157777.58,0,0,0
47,107915.94,1,0,1
57,86568.75,1,1,0
52,137755.76,0,0,1
30,137262.71,0,0,0
32,0.0,1,0,1
36,0.0,1,1,0
28,0.0,1,0,0
50,116309.01,0,0,1
34,131244.65,0,1,0
28,125155.83,1,0,0
35,140691.08,0,0,0
41,58820.32,1,0,0
26,105099.45,1,1,1
31,0.0,1,0,0
23,168372.52,0,0,0
34,94682.56,0,0,0
36,0.0,1,0,0
44,0.0,0,1,1
40,0.0,1,0,0
73,146329.73,1,0,0
37,0.0,0,0,0
49,167962.7,0,1,0
33,0.0,1,0,0
40,0.0,1,0,0
48,0.0,0,0,0
44,116967.68,0,0,1
33,0.0,1,1,0
32,0.0,1,0,0
34,93244.42,1,1,0
29,0.0,1,1,0
33,0.0,0,1,0
35,0.0,1,0,0
43,80442.06,1,0,0
35,150561.03,0,1,0
60,0.0,1,0,1
34,125474.44,0,1,0
33,127076.68,0,1,0
25,0.0,1,1,0
37,128650.11,1,0,0
33,145580.61,1,1,0
51,0.0,0,1,1
47,144900.58,0,0,1
37,0.0,0,1,0
31,97588.6,0,1,0
24,0.0,1,0,0
38,0.0,0,1,0
24,122200.31,0,1,0
46,151709.33,0,1,0
22,0.0,0,1,0
33,122134.4,1,1,0
31,137260.45,0,0,0
30,88594.14,0,1,0
34,0.0,1,0,0
41,127205.32,0,0,1
31,96997.09,0,1,0
64,0.0,1,1,0
31,142200.19,1,0,0
39,160761.41,1,1,0
26,0.0,0,0,0
33,0.0,0,0,0
29,0.0,0,0,0
31,116234.61,0,0,0
26,155143.52,1,1,1
21,0.0,0,1,0
38,0.0,0,0,0
34,84009.47,1,0,0
28,139246.22,0,1,0
58,170113.0,1,0,0
41,0.0,1,1,1
64,145578.28,1,0,0
75,126273.95,1,0,0
26,162482.76,1,1,0
29,0.0,0,0,0
32,87814.89,0,1,0
61,113858.95,1,0,0
43,87612.64,1,0,1
73,0.0,1,1,0
26,106648.98,1,0,0
31,0.0,1,0,0
38,103653.51,1,1,0
37,116880.53,0,0,1
40,97990.49,0,1,0
34,150635.3,1,1,0
37,0.0,1,0,0
39,129674.89,0,0,0
37,0.0,0,1,0
53,83568.26,0,0,0
48,178144.91,0,0,1
36,147137.74,1,0,0
37,0.0,1,0,1
36,114370.41,1,0,0
47,108289.28,1,1,1
39,149887.49,0,0,0
43,170172.9,1,1,0
27,0.0,1,0,0
43,0.0,0,0,0
28,64808.32,0,1,0
56,62732.65,1,1,0
41,0.0,1,1,0
29,95167.55,1,0,0
54,152508.99,0,1,1
31,134644.19,1,0,0
33,0.0,0,1,0
31,51293.47,0,1,0
41,0.0,0,0,0
49,116622.73,1,0,0
49,0.0,0,1,0
33,198113.86,0,0,0
29,85646.81,0,1,1
51,0.0,1,0,0
33,141234.98,0,0,0
34,0.0,1,0,0
40,77641.99,0,1,1
30,0.0,0,0,0
40,117304.29,0,1,0
62,0.0,1,1,0
36,92340.69,1,0,0
35,146780.52,1,0,0
41,144974.55,1,0,0
47,0.0,0,0,0
31,0.0,1,0,0
43,0.0,0,0,0
37,115137.26,0,0,0
33,101952.97,0,0,0
45,164649.52,0,1,1
31,0.0,1,0,0
32,91956.49,1,0,0
39,0.0,1,0,0
32,123938.6,0,0,0
46,123571.77,1,0,1
34,120777.88,1,1,0
42,90248.79,1,0,0
36,0.0,0,0,0
71,0.0,1,0,0
48,106396.48,1,0,1
47,104887.43,0,1,1
34,72079.71,1,0,0
37,0.0,0,0,0
36,0.0,1,0,0
38,99844.68,0,0,0
28,0.0,1,1,0
26,156815.71,1,0,0
47,146034.74,1,0,0
27,152283.39,0,0,0
33,118897.1,1,1,0
52,96781.39,1,0,0
33,102772.67,0,0,0
20,0.0,0,1,0
39,0.0,0,0,0
40,150578.0,1,0,1
46,0.0,0,1,0
47,0.0,0,0,0
48,0.0,0,1,0
42,163548.07,0,0,0
37,148580.12,0,1,0
32,96709.07,0,0,0
34,106011.59,1,1,1
37,135650.88,0,0,0
55,111362.76,0,0,1
37,39344.83,1,0,1
36,130809.77,0,0,0
27,133009.51,0,1,0
28,135337.49,1,1,0
32,112536.57,1,1,0
35,122570.69,0,1,0
44,63562.02,1,0,1
37,0.0,1,0,0
44,100368.63,0,0,0
37,0.0,0,0,0
33,136082.0,0,1,0
48,114169.16,0,0,1
45,47884.92,1,1,0
36,0.0,1,1,0
24,0.0,0,0,0
49,202904.64,1,0,1
46,0.0,1,1,1
43,161807.18,1,0,1
52,110791.97,0,0,1
33,0.0,1,1,0
54,108755.0,0,1,1
34,0.0,0,1,0
72,0.0,1,1,0
55,117294.12,0,1,1
26,102251.14,1,0,0
31,0.0,0,0,0
22,0.0,1,0,0
37,132057.92,0,0,0
33,0.0,0,0,1
35,114285.2,1,1,0
41,0.0,0,1,0
32,76087.98,1,0,0
40,160272.27,0,0,0
63,114552.6,0,0,1
27,102000.17,1,1,0
24,0.0,0,0,0
33,137853.0,1,1,0
27,0.0,0,0,0
42,162318.61,0,0,0
50,140292.58,0,1,1
34,0.0,1,0,0
34,0.0,0,1,0
52,0.0,1,1,1
24,126431.54,0,0,0
41,123475.04,1,1,0
45,97652.96,0,1,0
42,0.0,1,0,0
49,137455.99,0,1,1
38,0.0,1,1,0
33,99046.31,1,1,0
33,0.0,1,0,0
27,105907.42,1,0,0
52,97720.35,0,0,1
25,0.0,1,0,0
43,97392.18,0,0,0
29,0.0,1,0,0
28,152812.58,0,1,0
27,139301.68,0,0,0
41,76319.64,1,1,1
67,125919.35,0,0,1
37,124348.38,1,0,0
29,117199.8,1,0,0
57,148384.64,0,1,1
19,113905.48,1,1,0
32,133476.09,1,0,0
47,117879.32,1,0,0
50,0.0,1,0,0
34,122359.5,0,0,0
28,0.0,1,1,1
59,108585.35,1,0,1
31,145875.74,0,0,0
36,121542.57,1,1,0
41,109508.68,0,1,0
34,146407.11,1,0,0
39,0.0,0,1,0
35,112330.83,1,0,0
35,90413.12,1,1,0
34,105302.66,1,0,0
35,0.0,1,1,0
35,0.0,0,1,0
35,121520.36,0,1,0
43,103960.38,1,1,0
39,102945.01,0,0,0
24,92760.55,0,1,0
37,0.0,1,0,0
40,134590.21,1,1,0
37,104255.03,0,1,0
55,0.0,0,1,1
41,0.0,0,0,0
35,0.0,0,1,0
50,121399.98,1,0,1
35,147127.81,1,0,0
31,125927.51,0,0,0
25,0.0,1,1,0
48,111599.32,1,0,0
27,0.0,0,1,0
38,0.0,0,0,0
35,114212.6,1,0,0
42,0.0,1,1,1
41,115251.64,0,0,0
43,0.0,1,0,0
68,107571.61,1,1,0
32,0.0,0,1,0
45,152367.21,0,1,1
39,130969.77,1,0,0
25,97738.97,1,1,0
34,0.0,1,0,0
40,113794.22,0,1,0
28,128396.33,0,0,0
48,118207.69,0,1,1
73,124730.26,1,0,0
41,0.0,0,1,0
52,136298.65,0,0,1
38,0.0,0,1,0
35,0.0,1,0,0
34,0.0,1,0,0
47,125724.95,0,1,0
67,0.0,1,0,0
38,0.0,1,0,0
64,0.0,0,1,1
46,95872.86,0,0,1
33,0.0,0,0,1
37,0.0,1,0,1
37,74260.03,0,0,0
35,123407.69,0,0,1
33,123783.91,1,0,0
24,0.0,0,0,0
36,153880.15,0,0,0
31,0.0,1,1,0
32,106301.85,1,1,0
40,0.0,1,1,1
43,0.0,0,1,0
44,138076.47,0,0,1
30,135422.31,1,1,0
37,0.0,0,1,0
38,126875.62,0,1,0
28,96381.68,0,1,0
41,119703.1,1,1,0
41,152102.18,0,0,0
36,127675.39,0,1,0
44,133776.86,1,1,0
33,72788.03,1,1,0
26,76226.9,0,0,0
48,163630.76,1,0,1
30,0.0,0,1,0
46,0.0,0,1,0
36,155423.17,1,0,0
55,98710.89,1,0,1
49,0.0,0,1,1
41,126683.8,1,0,0
33,140700.61,0,0,0
30,168078.83,0,0,1
44,107726.93,0,0,0
33,0.0,1,1,0
63,0.0,1,1,0
21,35741.69,0,1,0
53,98268.84,1,1,1
20,133800.98,1,1,0
21,125682.79,0,1,0
42,0.0,0,1,0
26,130428.78,0,0,0
37,0.0,1,0,0
27,0.0,0,1,0
44,0.0,0,0,0
47,137138.2,1,1,0
23,73112.95,1,0,0
47,152347.01,1,0,0
41,115144.68,0,0,0
43,0.0,0,0,1
39,137817.52,0,0,0
45,157332.26,0,0,0
37,0.0,0,0,0
39,124586.93,0,1,1
38,116980.78,1,0,0
40,128398.38,0,1,0
39,0.0,1,0,0
33,137657.25,1,1,0
53,167259.44,1,0,0
45,0.0,0,1,0
26,119009.57,0,0,0
33,80002.33,1,0,0
37,140211.88,1,1,0
44,118742.74,0,1,0
37,138207.08,0,0,1
47,148636.21,1,1,1
45,178827.79,0,0,0
33,83134.3,0,0,0
92,121513.31,1,0,0
37,95900.04,1,1,0
30,112543.42,1,1,0
34,0.0,1,0,0
31,141751.82,1,1,0
37,124140.57,0,1,0
45,116546.59,0,0,1
28,0.0,0,1,0
29,157576.47,1,1,0
43,0.0,0,0,0
44,141428.99,0,1,0
35,127510.99,1,0,0
29,0.0,1,1,0
31,0.0,0,0,0
51,81818.49,1,0,0
36,100895.54,1,0,0
45,63832.43,1,0,0
29,0.0,0,0,0
36,116085.06,0,1,0
57,0.0,1,0,0
30,0.0,1,0,0
33,115761.51,1,1,1
26,0.0,1,0,0
32,139626.01,1,0,1
31,0.0,1,1,1
35,115576.44,1,1,0
23,0.0,0,1,0
41,77647.6,0,1,0
40,0.0,0,1,0
34,148962.46,0,1,1
22,0.0,0,0,0
37,0.0,1,0,0
41,80542.81,0,0,1
40,0.0,0,0,0
34,0.0,0,1,0
35,102050.47,1,0,0
49,0.0,0,0,1
24,114948.76,1,1,0
39,136000.45,0,0,0
32,156001.68,1,0,0
41,147974.16,0,0,0
44,0.0,0,0,0
26,90402.77,1,0,0
40,0.0,0,0,0
31,0.0,1,0,0
44,0.0,0,0,0
31,162701.65,1,1,0
34,0.0,0,0,0
30,0.0,0,1,0
35,82453.96,0,1,0
35,100107.99,0,0,0
28,0.0,1,0,0
39,83348.89,0,1,1
44,96553.52,0,1,1
50,201009.64,0,0,1
27,125167.74,0,1,0
32,0.0,1,0,0
43,153313.67,0,1,0
30,0.0,0,0,0
40,125879.29,0,1,0
37,170057.62,1,1,0
32,0.0,1,0,0
48,131326.47,0,0,1
56,128472.8,0,1,1
32,160485.16,0,0,0
42,84445.68,1,0,1
40,115409.18,0,1,0
46,62400.48,1,0,1
50,143054.56,1,1,1
24,133628.09,1,0,0
41,107135.04,1,1,0
26,0.0,0,0,0
65,151659.52,1,1,0
32,0.0,1,1,0
51,155903.82,1,1,0
49,82940.25,0,1,1
50,112650.89,0,1,1
41,0.0,0,1,0
35,95853.39,0,0,0
42,82228.67,0,1,0
31,0.0,1,1,0
35,163700.78,1,1,1
34,106328.08,0,0,0
34,152992.91,1,1,0
38,116439.65,0,0,0
27,101352.78,0,0,0
37,0.0,0,1,0
75,105609.17,1,1,0
45,0.0,1,1,0
67,0.0,1,0,0
47,103894.38,1,1,0
27,139834.93,1,0,0
36,112518.71,1,1,0
37,115895.42,0,1,0
39,146408.68,0,1,0
34,165363.31,1,0,1
45,0.0,0,1,1
33,71843.15,0,0,0
35,105492.53,1,0,0
35,183027.25,1,0,0
29,131968.57,1,0,0
45,104118.5,1,1,0
27,0.0,1,0,0
20,125023.1,1,0,0
30,74323.2,1,1,0
38,109346.13,0,0,0
32,0.0,0,0,0
39,109698.41,1,1,1
30,0.0,1,1,0
34,127758.09,0,1,0
50,102645.48,0,0,1
31,93249.4,0,0,0
35,0.0,0,0,0
51,87779.83,1,1,1
40,0.0,0,0,0
38,138131.34,1,0,0
38,70362.52,1,0,0
32,0.0,0,1,0
48,168286.58,0,1,1
44,86102.27,0,0,1
25,115142.9,1,0,0
47,126597.89,1,1,1
33,0.0,0,1,0
30,157989.21,1,1,0
54,187997.15,0,1,1
54,172192.49,1,0,0
38,133105.47,0,0,1
38,0.0,1,0,0
46,0.0,0,0,1
21,0.0,1,1,0
35,192407.97,1,0,0
38,107199.75,0,1,0
55,115796.7,0,1,1
37,164858.18,1,0,0
38,117633.28,1,0,0
28,0.0,0,1,0
36,0.0,0,1,0
30,126663.51,1,1,0
71,140273.47,1,1,1
60,0.0,1,1,0
21,153344.72,1,0,0
23,123943.18,1,1,0
39,0.0,0,0,0
33,98630.31,1,0,0
33,58036.33,1,1,0
28,0.0,0,0,0
45,109200.74,1,0,0
30,0.0,1,1,0
33,0.0,0,1,0
33,0.0,1,1,0
30,83173.98,1,1,0
40,0.0,0,1,1
24,0.0,0,0,0
22,82559.42,0,0,1
32,73494.21,0,0,0
29,132450.24,1,0,0
49,128663.9,0,0,1
36,79951.9,1,1,1
51,132508.3,1,1,1
38,120530.13,0,1,0
35,74988.59,1,1,0
47,94722.88,1,1,0
33,0.0,0,1,0
31,71269.89,1,0,0
41,98612.1,0,1,0
40,138033.55,1,0,0
41,91621.69,1,1,0
54,140014.42,1,0,0
27,126815.97,1,0,0
64,139663.37,1,1,0
28,0.0,1,1,0
34,165312.27,0,0,0
26,0.0,0,0,0
33,0.0,1,0,0
54,123699.28,1,1,0
29,97325.15,1,1,0
32,97041.16,1,0,0
36,0.0,0,0,0
50,104129.24,0,0,1
43,0.0,1,1,0
28,104367.5,1,0,0
46,135369.71,1,0,0
41,112119.48,0,1,0
66,123760.68,1,0,0
41,0.0,1,1,1
